CALL ID,CALLS,DISPOSITION,TALK TIME,Devolutiva,Custom.Numero_CAP,Custom.Transfer_NPS,Custom.NPS_Solicitacao,Custom.NPS_Nota,DATE,Custom.Analista
300000004511,1,Caixa Postal,00:00:09,VE,,N,,,2024/12/16,
300000004512,1,Caixa Postal,00:09:10,VE,,N,,,2024/12/16,
300000004513,1,Chamada Não Atendida,00:00:07,VE,10000000228580,N,,,2024/12/16,
300000004514,1,URA Pesquisa NPS,00:05:00,VE,10000000228580,S,Nao,9.0,2024/12/16,Email1768
300000004515,1,Chamada Não Atendida,00:00:04,VE,10000000228517,N,,,2024/12/16,
300000004516,1,Chamada Não Atendida,,VE,10000000228517,N,,,2024/12/16,
300000004517,1,Caixa Postal,00:00:10,VE,10000000228850,N,,,2024/12/16,
300000004518,1,URA Pesquisa NPS,00:05:08,VE,10000000228927,S,,,2024/12/16,Email1768
300000004519,1,Caixa Postal,00:00:20,VE,,N,,,2024/12/16,
300000004520,1,Chamada Não Atendida,,VE,,N,,,2024/12/16,
300000004521,1,Caixa Postal,00:00:00,VE,10000000229004,N,,,2024/12/16,
300000004522,1,Caixa Postal,00:00:03,VE,,N,,,2024/12/16,
300000004523,1,Contato de Finalizacao do Protocolo,00:02:06,VE,,N,,,2024/12/16,
300000004524,1,Caixa Postal,,CLI,,N,,,2024/12/16,
300000004525,1,URA Pesquisa NPS,00:02:34,VE,10000000228856,S,Sim,,2024/12/16,Email5371
300000004526,1,Contato de Finalizacao do Protocolo,00:02:01,VE,,N,,,2024/12/16,
300000004527,1,Protocolo Permanecera em Andamento,00:02:33,VE,10000000228517,N,,,2024/12/16,
300000004528,1,Caixa Postal,,VE,,N,,,2024/12/16,
300000004529,1,Caixa Postal,00:00:10,VE,,N,,,2024/12/16,
300000004530,1,Cliente Desligou,00:00:56,VE,10000000228379,N,,,2024/12/16,
300000004531,1,Protocolo Permanecera em Andamento,00:01:44,VE,10000000228379,N,,,2024/12/16,
300000004532,1,Protocolo Permanecera em Andamento,00:04:44,VE,10000000229044,N,,,2024/12/16,
300000004533,1,Caixa Postal,00:00:10,VE,,N,,,2024/12/16,
300000004534,1,Caixa Postal,00:00:10,VE,,N,,,2024/12/16,
300000004535,1,Caixa Postal,00:00:10,VE,,N,,,2024/12/16,
300000004536,1,URA Pesquisa NPS,00:05:56,Cli,10000000226479,S,Sim,,2024/12/16,Email5371
300000004537,1,Caixa Postal,00:00:11,VE,,N,,,2024/12/16,
300000004538,1,Caixa Postal,,,,N,,,2024/12/16,
300000004539,1,Caixa Postal,,VE,,N,,,2024/12/16,
300000004540,1,Caixa Postal,00:00:10,VE,,N,,,2024/12/16,
300000004541,1,URA Pesquisa NPS,00:00:50,VE,10000000228208,S,Sim,10.0,2024/12/16,Email1768
300000004542,1,URA Pesquisa NPS,00:00:47,VE,10000000228885,S,Sim,10.0,2024/12/16,Email5371
300000004543,1,Caixa Postal,,VE,,N,,,2024/12/16,
300000004544,1,Protocolo Permanecera em Andamento,00:02:23,VE,10000000228620,N,,,2024/12/13,
300000004545,1,URA Pesquisa NPS,00:01:16,VE,10000000228749,S,Sim,10.0,2024/12/13,Email4355
300000004546,1,URA Pesquisa NPS,00:00:47,VE,10000000228640,S,Sim,10.0,2024/12/13,Email5556
300000004547,1,Chamada Não Atendida,,VE,10000000228629,N,,,2024/12/13,
300000004548,1,Chamada Não Atendida,,VE,10000000228629,N,,,2024/12/13,
300000004549,1,URA Pesquisa NPS,00:01:19,VE,10000000228691,S,Sim,10.0,2024/12/13,Email5371
300000004550,1,URA Pesquisa NPS,00:03:51,VE,10000000228629,S,Sim,10.0,2024/12/13,Email1768
300000004551,1,Caixa Postal,00:00:00,VE,10000000228699,N,,,2024/12/13,
300000004552,1,Caixa Postal,,VE,,N,,,2024/12/13,
300000004553,1,Informação,00:00:19,cli,,N,,,2024/12/13,
300000004554,1,Caixa Postal,,VE,10000000227263,N,,,2024/12/13,
300000004555,1,Consulta Status,00:00:11,VE,,N,,,2024/12/13,
300000004556,1,Caixa Postal,00:00:08,Cli,,N,,,2024/12/13,
300000004557,1,Caixa Postal,00:00:09,Cli,,N,,,2024/12/13,
300000004558,1,Caixa Postal,00:00:02,Cli,,N,,,2024/12/13,
300000004559,1,Caixa Postal,,VE,10000000228735,N,,,2024/12/13,
300000004560,1,Caixa Postal,00:00:00,VE,,N,,,2024/12/13,
300000004561,1,URA Pesquisa NPS,00:01:32,VE,10000000228762,S,Sim,10.0,2024/12/13,Email5371
300000004562,1,Caixa Postal,00:00:03,VE,,N,,,2024/12/13,
300000004563,1,Caixa Postal,00:00:10,VE,,N,,,2024/12/13,
300000004564,1,Caixa Postal,00:00:17,,,N,,,2024/12/13,
300000004565,1,Caixa Postal,00:00:10,VE,,N,,,2024/12/13,
300000004566,1,Caixa Postal,00:00:04,VE,,N,,,2024/12/13,
300000004567,1,URA Pesquisa NPS,00:08:47,VE,10000000228784,S,Sim,,2024/12/13,Email5371
300000004568,1,URA Pesquisa NPS,00:01:46,Cli,10000000255855,S,Sim,10.0,2024/12/13,Email5371
300000004569,1,URA Pesquisa NPS,00:03:11,VE,10000000228535,S,Sim,10.0,2024/12/13,Email1768
300000004570,1,Chamada Não Atendida,00:00:04,VE,10000000228366,N,,,2024/12/13,
300000004571,1,URA Pesquisa NPS,00:14:12,VE,10000000226130,S,Sim,10.0,2024/12/13,Email5371
300000004572,1,Chamada Não Atendida,,VE,10000000227109,N,,,2024/12/13,
300000004573,1,Chamada Não Atendida,,VE,10000000227109,N,,,2024/12/13,
300000004574,1,Chamada Não Atendida,00:00:01,VE,10000000228366,N,,,2024/12/13,
300000004575,1,URA Pesquisa NPS,00:01:31,VE,10000000228358,S,Sim,9.0,2024/12/13,Email5371
300000004576,1,Chamada Não Atendida,,VE,10000000228860,N,,,2024/12/13,
300000004577,1,Chamada Não Atendida,00:00:06,VE,10000000228860,N,,,2024/12/13,
300000004578,1,Sent To Voicemail,00:08:15,Cli,10000000228066,S,Sim,1.0,2024/12/12,Email5371
300000004579,1,Não Atende,,VE,10000000227502,N,,,2024/12/12,
300000004580,1,Chamada Não Atendida,00:00:06,VE,10000000227872,N,,,2024/12/12,
300000004581,1,Chamada Não Atendida,,VE,10000000227872,N,,,2024/12/12,
300000004582,1,Informação,00:00:00,VE,,N,,,2024/12/12,
300000004583,1,Caixa Postal,00:00:03,VE,10000000228417,N,,,2024/12/12,
300000004584,1,Caixa Postal,00:00:09,VE,,N,,,2024/12/12,
300000004585,1,Caixa Postal,00:00:17,VE,,N,,,2024/12/12,
300000004586,1,URA Pesquisa NPS,00:01:13,VE,10000000228263,S,,,2024/12/12,Email5371
300000004587,1,Caixa Postal,00:00:14,VE,,N,,,2024/12/12,
300000004588,1,Caixa Postal,00:00:15,VE,,N,,,2024/12/12,
300000004589,1,URA Pesquisa NPS,00:03:07,VE,10000000228502,S,Sim,10.0,2024/12/12,Email48442
300000004590,1,URA Pesquisa NPS,00:01:56,CLI,10000000221756,S,Sim,10.0,2024/12/12,Email4355
300000004591,1,Informação,00:00:10,VE,,N,,,2024/12/12,
300000004592,1,Informação,00:00:11,VE,,N,,,2024/12/12,
300000004593,1,Informação,00:00:00,Cli,,N,,,2024/12/12,
300000004594,1,Caixa Postal,,VE,,N,,,2024/12/12,
300000004595,1,Informação,,VE,,N,,,2024/12/12,
300000004596,1,URA Pesquisa NPS,00:04:01,ve,10000000228172,S,Sim,10.0,2024/12/12,Email5371
300000004597,1,Caixa Postal,,VE,,N,,,2024/12/12,
300000004598,1,Caixa Postal,,VE,,N,,,2024/12/12,
300000004599,1,Ligação Muda,,VE,,N,,,2024/12/12,
300000004600,1,URA Pesquisa NPS,00:01:27,VE,10000000227513,S,Sim,10.0,2024/12/12,Email5556
300000004601,1,Caixa Postal,00:00:07,VE,10000000228211,N,,,2024/12/12,
300000004602,1,URA Pesquisa NPS,00:01:08,VE,10000000228421,S,Sim,,2024/12/12,Email5371
300000004603,1,Informação,00:00:04,VE,,N,,,2024/12/12,
300000004604,1,Informação,00:00:07,VE,,N,,,2024/12/12,
300000004605,1,Caixa Postal,00:00:04,VE,,N,,,2024/12/12,
300000004606,1,Caixa Postal,,VE,,N,,,2024/12/12,
300000004607,1,Caixa Postal,00:00:04,VE,,N,,,2024/12/12,
300000004608,1,Cliente Desligou,00:00:05,VE,,N,,,2024/12/12,
300000004609,1,URA Pesquisa NPS,00:02:06,VE,10000000228263,S,Sim,10.0,2024/12/12,Email48442
300000004610,1,Informação,,VE,,N,,,2024/12/12,
300000004611,1,Caixa Postal,00:00:08,VE,10000000228453,N,,,2024/12/12,
300000004612,1,Ligação Muda,00:00:09,VE,10000000228453,N,,,2024/12/12,
300000004613,1,URA Pesquisa NPS,00:01:00,VE,10000000227127,S,Sim,10.0,2024/12/12,Email5556
300000004614,1,Informação,,VE,,N,,,2024/12/12,
300000004615,1,Sent To Voicemail,00:00:34,ve,10000000227232,S,Sim,10.0,2024/12/12,Email1768
300000004616,1,Caixa Postal,,Cli,,N,,,2024/12/12,
300000004617,1,Caixa Postal,00:00:01,VE,10000000227726,N,,,2024/12/12,
300000004618,1,Caixa Postal,,Cli,,N,,,2024/12/12,
300000004619,1,Caixa Postal,00:00:02,VE,,N,,,2024/12/12,
300000004620,1,URA Pesquisa NPS,00:00:53,VE,10000000228627,S,Sim,1.0,2024/12/12,Email13137
300000004621,1,Protocolo Permanecera em Andamento,00:01:07,VE,10000000228478,N,,,2024/12/12,
300000004622,1,Informação,00:00:03,cli,,N,,,2024/12/12,
300000004623,1,Informação,00:00:10,VE,,N,,,2024/12/12,
300000004624,1,Informação,,VE,,N,,,2024/12/12,
300000004625,1,Caixa Postal,00:00:04,cli,10000000228539,N,,,2024/12/12,
300000004626,1,Ligação Muda,,VE,10000000228539,N,,,2024/12/12,
300000004627,1,URA Pesquisa NPS,00:01:16,VE,10000000228539,S,Sim,10.0,2024/12/12,Email48439
300000004628,1,Caixa Postal,00:00:03,cli,,N,,,2024/12/12,
300000004629,1,Caixa Postal,,cli,,N,,,2024/12/12,
300000004630,1,URA Pesquisa NPS,00:02:52,VE,10000000228343,S,Sim,10.0,2024/12/12,Email1768
300000004631,1,URA Pesquisa NPS,00:04:41,VE,10000000228211,S,Sim,9.0,2024/12/12,Email48438
300000004632,1,Caixa Postal,00:00:08,ve,10000000228493,N,,,2024/12/12,
300000004633,1,Chamada Não Atendida,,VE,10000000228484,N,,,2024/12/12,
300000004634,1,Caixa Postal,00:00:22,Cli,10000000127901,N,,,2024/12/12,
300000004635,1,Chamada Não Atendida,00:00:04,VE,10000000228484,N,,,2024/12/12,
300000004636,1,Caixa Postal,00:00:18,Cli,10000000127901,N,,,2024/12/12,
300000004637,1,Caixa Postal,00:00:07,Cli,10000000127901,N,,,2024/12/12,
300000004638,1,Chamada Não Atendida,00:00:09,VE,,N,,,2024/12/12,
300000004639,1,Caixa Postal,,Cli,,N,,,2024/12/12,
300000004640,1,Informação,,ve,,N,,,2024/12/12,
300000004641,1,Contato de Finalizacao do Protocolo,00:02:58,VE,,N,,,2024/12/12,
300000004642,1,Informação,00:00:28,CLI,,N,,,2024/12/12,
300000004643,1,Informação,00:00:02,VE,,N,,,2024/12/12,
300000004644,1,Caixa Postal,00:00:17,VE,,N,,,2024/12/12,
300000004645,1,URA Pesquisa NPS,00:00:57,VE,10000000228552,S,Sim,,2024/12/12,Email5371
300000004646,1,Caixa Postal,00:00:03,ve,10000000228268,N,,,2024/12/12,
300000004647,1,URA Pesquisa NPS,00:01:09,VE,10000000227757,S,Sim,,2024/12/12,Email288
300000004648,1,Caixa Postal,00:00:03,cli,10000000257936,N,,,2024/12/12,
300000004649,1,Caixa Postal,,VE,10000000257936,N,,,2024/12/12,
300000004650,1,Caixa Postal,,,,N,,,2024/12/12,
300000004651,1,Caixa Postal,00:00:11,VE,,N,,,2024/12/12,
300000004652,1,Caixa Postal,00:00:04,VE,,N,,,2024/12/12,
300000004653,1,Informação,00:00:10,VE,,N,,,2024/12/12,
300000004654,1,Caixa Postal,00:00:17,ve,10000000228493,N,,,2024/12/12,
300000004655,1,Caixa Postal,00:00:07,Cliente,,N,,,2024/12/12,
300000004656,1,Caixa Postal,00:00:17,cli,,N,,,2024/12/12,
300000004657,1,Caixa Postal,,cli,10000000228542,N,,,2024/12/12,
300000004658,1,URA Pesquisa NPS,00:01:36,VE,10000000228625,S,,,2024/12/12,Email4355
300000004659,1,Sent To Voicemail,00:04:33,cli,10000000228542,S,Sim,10.0,2024/12/12,Email1615
300000004660,1,Caixa Postal,00:00:08,CLI,10000000226178,N,,,2024/12/12,
300000004661,1,URA Pesquisa NPS,00:01:38,VE,10000000228626,S,,,2024/12/12,Email5371
300000004662,1,URA Pesquisa NPS,00:05:08,VE,10000000227918,S,Sim,10.0,2024/12/12,Email5556
300000004663,1,Sent To Voicemail,00:02:48,VE,10000000227968,S,Sim,1.0,2024/12/12,Email5371
300000004664,1,URA Pesquisa NPS,00:02:35,VE,10000000228712,S,Sim,10.0,2024/12/12,Email48442
300000004665,1,Chamada Não Atendida,00:00:00,VE,,N,,,2024/12/12,
300000004666,1,Caixa Postal,00:00:10,VE,10000000225502,N,,,2024/12/12,
300000004667,1,Chamada Não Atendida,,VE,10000000228336,N,,,2024/12/12,
300000004668,1,Caixa Postal,,VE,,N,,,2024/12/12,
300000004669,1,Caixa Postal,00:00:07,,,N,,,2024/12/12,
300000004670,1,Caixa Postal,00:00:10,,,N,,,2024/12/12,
300000004671,1,Informação,,,,N,,,2024/12/12,
300000004672,1,Caixa Postal,00:00:05,VE,,N,,,2024/12/12,
300000004673,1,URA Pesquisa NPS,00:08:38,VE,10000000228702,S,Sim,10.0,2024/12/12,Email5371
300000004674,1,Caixa Postal,00:00:07,VE,10000000228585,N,,,2024/12/12,
300000004675,1,Chamada Não Atendida,,VE,,N,,,2024/12/12,
300000004676,1,Caixa Postal,00:04:26,VE,,N,,,2024/12/12,
300000004677,1,Caixa Postal,00:00:03,,,N,,,2024/12/12,
300000004678,1,Caixa Postal,00:00:03,,,N,,,2024/12/12,
300000004679,1,Caixa Postal,,,,N,,,2024/12/12,
300000004680,1,Caixa Postal,00:00:04,VE,,N,,,2024/12/12,
300000004681,1,Caixa Postal,00:00:04,VE,,N,,,2024/12/11,
300000004682,1,Caixa Postal,00:00:04,VE,,N,,,2024/12/11,
300000004683,1,Informação,00:00:17,VE,,N,,,2024/12/11,
300000004684,1,Caixa Postal,00:00:02,Cli,10000000226907,N,,,2024/12/11,
300000004685,1,Caixa Postal,00:00:05,,,N,,,2024/12/11,
300000004686,1,Cliente Desligou,00:00:05,Cli,10000000226012,N,,,2024/12/11,
300000004687,1,Caixa Postal,,Cli,10000000226012,N,,,2024/12/11,
300000004688,1,Caixa Postal,00:00:06,VE,,N,,,2024/12/11,
300000004689,1,Caixa Postal,00:00:12,VE,,N,,,2024/12/11,
300000004690,1,Caixa Postal,,Cliente,10000000227483,N,,,2024/12/11,
300000004691,1,Caixa Postal,00:00:02,Cliente,10000000227483,N,,,2024/12/11,
300000004692,1,URA Pesquisa NPS,00:01:35,VE,10000000227964,S,Sim,10.0,2024/12/11,Email5371
300000004693,1,URA Pesquisa NPS,00:01:24,ve,10000000228037,S,Sim,1.0,2024/12/11,Email5371
300000004694,1,Caixa Postal,00:00:15,Cli,10000000227923,N,,,2024/12/11,
300000004695,1,Caixa Postal,00:00:05,Cli,10000000227923,N,,,2024/12/11,
300000004696,1,Informação,00:00:03,,,N,,,2024/12/11,
300000004697,1,Caixa Postal,00:00:05,cli,,N,,,2024/12/11,
300000004698,1,Informação,,,,N,,,2024/12/11,
300000004699,1,Ligação Muda,00:00:13,Cliente ,10000000224702,N,,,2024/12/11,
300000004700,1,URA Pesquisa NPS,00:02:50,Cliente ,,S,Sim,10.0,2024/12/11,Email8754
300000004701,1,Caixa Postal,00:00:01,,,N,,,2024/12/11,
300000004702,1,URA Pesquisa NPS,00:01:01,VE,10000000226291,S,Sim,9.0,2024/12/11,Email48438
300000004703,1,Caixa Postal,,Cli,,N,,,2024/12/11,
300000004704,1,Cliente Desligou,00:00:18,VE,,N,,,2024/12/11,
300000004705,1,Cliente Desligou,00:00:17,,,N,,,2024/12/11,
300000004706,1,Caixa Postal,,VE,10000000227520,N,,,2024/12/11,
300000004707,1,Chamada Não Atendida,00:00:14,VE,10000000227990,N,,,2024/12/11,
300000004708,1,Caixa Postal,00:00:03,VE,,N,,,2024/12/11,
300000004709,1,Caixa Postal,00:00:09,VE,,N,,,2024/12/11,
300000004710,1,Caixa Postal,00:00:11,CLI,,N,,,2024/12/11,
300000004711,1,Caixa Postal,00:00:11,CLI,,N,,,2024/12/11,
300000004712,1,URA Pesquisa NPS,00:00:44,VE,10000000227550,S,Sim,10.0,2024/12/11,Email5371
300000004713,1,Sent To Voicemail,00:01:10,Ve,10000000228189,S,Sim,10.0,2024/12/11,Email48442
300000004714,1,Caixa Postal,00:00:01,VE,,N,,,2024/12/11,
300000004715,1,Caixa Postal,00:00:38,VE,10000000228166,N,,,2024/12/11,
300000004716,1,Informação,00:01:27,cli,10000000105614,N,,,2024/12/11,
300000004717,1,Ligação Muda,,VE,10000000226250,N,,,2024/12/11,
300000004718,1,Caixa Postal,,CLI,10000000226250,N,,,2024/12/11,
