CALL ID,CALLS,DISPOSITION,TALK TIME,Devolutiva,Custom.Numero_CAP,Custom.Transfer_NPS,Custom.NPS_Solicitacao,Custom.NPS_Nota,DATE,Custom.Analista
3000000020882,1,Caixa Postal,00:00:00,,,N,,,2025/08/29,
3000000020883,1,Caixa Postal,00:00:04,CLI,10000000261098,N,,,2025/08/29,
3000000020884,1,URA Pesquisa NPS,00:01:37,cli,10000000261099,S,,,2025/08/29,Email11179
3000000020885,1,Caixa Postal,00:00:10,CLI ,10000000261100,N,,,2025/08/29,
3000000020886,1,Caixa Postal,00:00:04,CLI ,10000000261100,N,,,2025/08/29,
3000000020887,1,Informação,00:00:00,,,N,,,2025/08/29,
3000000020888,1,Chamada Não Atendida,00:00:02,Cli,10000000261101,N,,,2025/08/29,
3000000020889,1,Chamada Não Atendida,00:00:01,CLI,10000000261102,N,,,2025/08/29,
3000000020890,1,Caixa Postal,00:00:00,Cli,10000000261103,N,,,2025/08/29,
3000000020891,1,Caixa Postal,00:00:20,Cli,10000000261103,N,,,2025/08/29,
3000000020892,1,Caixa Postal,00:00:00,Cli ,10000000261104,N,,,2025/08/29,
3000000020893,1,Caixa Postal,00:00:00,Cli ,10000000261104,N,,,2025/08/29,
3000000020894,1,Informação,00:00:00,,,N,,,2025/08/29,
3000000020895,1,Caixa Postal,00:00:12,Cli,10000000261105,N,,,2025/08/29,
3000000020896,1,URA Pesquisa NPS,00:01:02,Cli,10000000261105,S,Sim,10.0,2025/08/29,Email19156
3000000020897,1,Informação,00:06:50,Cli ,10000000261106,N,,,2025/08/29,
3000000020898,1,Informação,00:00:00,Cli,,N,,,2025/08/29,
3000000020899,1,Informação,00:00:00,Cli,,N,,,2025/08/29,
3000000020900,1,URA Pesquisa NPS,00:02:26,cli,10000000261107,S,Sim,10.0,2025/08/29,Email48444
3000000020901,1,Caixa Postal,00:00:02,CLI,10000000261108,N,,,2025/08/28,
3000000020902,1,Caixa Postal,00:00:08,CLI,10000000261108,N,,,2025/08/28,
3000000020903,1,Caixa Postal,00:00:00,cli,10000000261109,N,,,2025/08/28,
3000000020904,1,Caixa Postal,00:00:05,cli,10000000261110,N,,,2025/08/28,
3000000020905,1,Caixa Postal,00:00:00,cli,10000000261111,N,,,2025/08/28,
3000000020906,1,Caixa Postal,00:00:00,cli,10000000261111,N,,,2025/08/28,
3000000020907,1,Caixa Postal,00:00:04,CLI,10000000261112,N,,,2025/08/28,
3000000020908,1,URA Pesquisa NPS,00:04:47,CLI,10000000261113,S,Sim,10.0,2025/08/28,Email5556
3000000020909,1,URA Pesquisa NPS,00:02:39,cli,10000000261114,S,,,2025/08/28,Email45
3000000020910,1,URA Pesquisa NPS,00:01:14,CLI,10000000261115,S,,,2025/08/28,Email372
3000000020911,1,Caixa Postal,00:00:05,,,N,,,2025/08/28,
3000000020912,1,Caixa Postal,00:00:14,Cli,,N,,,2025/08/28,
3000000020913,1,Informação,00:01:26,,,N,,,2025/08/28,
3000000020914,1,Caixa Postal,00:00:00,CLI,10000000261116,N,,,2025/08/28,
3000000020915,1,Cliente Desligou,00:00:00,,,N,,,2025/08/28,
3000000020916,1,URA Pesquisa NPS,00:07:22,cli,10000000261117,S,Sim,10.0,2025/08/28,Email11179
3000000020917,1,Cliente Desligou,00:00:00,,,N,,,2025/08/28,
3000000020918,1,Caixa Postal,00:00:00,cli,10000000261118,N,,,2025/08/28,
3000000020919,1,Cliente Desligou,00:00:10,,,N,,,2025/08/28,
3000000020920,1,Caixa Postal,00:00:00,cli,10000000261119,N,,,2025/08/28,
3000000020921,1,URA Pesquisa NPS,00:02:51,CLI,10000000261120,S,,,2025/08/28,Email45
3000000020922,1,Caixa Postal,00:00:00,CLI,10000000261121,N,,,2025/08/28,
3000000020923,1,Caixa Postal,00:00:16,cli,10000000261122,N,,,2025/08/28,
3000000020924,1,URA Pesquisa NPS,00:00:58,CLI ,10000000261123,S,Sim,10.0,2025/08/28,Email372
3000000020925,1,Caixa Postal,00:00:10,cli,10000000261124,N,,,2025/08/28,
3000000020926,1,Cliente Desligou,00:00:09,Cli,,N,,,2025/08/28,
3000000020927,1,Chamada Não Atendida,00:00:00,Cli ,10000000261125,N,,,2025/08/28,
3000000020928,1,URA Pesquisa NPS,00:00:52,Cli,10000000261126,S,Sim,10.0,2025/08/28,Email585
3000000020929,1,Chamada Não Atendida,00:00:00,Cli ,10000000261125,N,,,2025/08/28,
3000000020930,1,Chamada Não Atendida,00:00:00,Cli ,10000000261125,N,,,2025/08/28,
3000000020931,1,Não Atende,00:00:00,CLI,10000000261116,N,,,2025/08/28,
3000000020932,1,Informação,00:01:36,Cli,10000000261127,N,,,2025/08/28,
3000000020933,1,Informação,00:00:03,,,N,,,2025/08/28,
3000000020934,1,Caixa Postal,00:00:10,Cli,10000000261128,N,,,2025/08/28,
3000000020935,1,Caixa Postal,00:00:09,Cli,,N,,,2025/08/28,
3000000020936,1,Informação,00:00:00,,,N,,,2025/08/28,
3000000020937,1,Informação,00:00:00,,,N,,,2025/08/28,
3000000020938,1,Caixa Postal,00:00:03,CLI,10000000261112,N,,,2025/08/28,
3000000020939,1,Caixa Postal,00:00:00,,,N,,,2025/08/28,
3000000020940,1,Caixa Postal,00:00:00,,,N,,,2025/08/28,
3000000020941,1,Ocupado,00:00:00,Cli,10000000261129,N,,,2025/08/28,
3000000020942,1,Ocupado,00:00:00,Cli,10000000261129,N,,,2025/08/28,
3000000020943,1,Caixa Postal,00:00:10,cli,10000000261122,N,,,2025/08/28,
3000000020944,1,Caixa Postal,00:00:00,,,N,,,2025/08/28,
3000000020945,1,Caixa Postal,00:00:00,,,N,,,2025/08/28,
3000000020946,1,Chamada Não Atendida,00:00:00,CLI ,10000000261130,N,,,2025/08/28,
3000000020947,1,Chamada Não Atendida,00:00:00,CLI ,10000000261130,N,,,2025/08/28,
3000000020948,1,Chamada Não Atendida,00:00:00,CLI ,10000000261130,N,,,2025/08/28,
3000000020949,1,Informação,00:00:00,cli,,N,,,2025/08/28,
3000000020950,1,Informação,00:11:17,cli,10000000261131,N,,,2025/08/28,
3000000020951,1,URA Pesquisa NPS,00:01:08,cli,10000000261132,S,Sim,10.0,2025/08/28,Email5556
3000000020952,1,Caixa Postal,00:00:02,cli,10000000261133,N,,,2025/08/28,
3000000020953,1,Caixa Postal,00:00:00,cli,10000000261133,N,,,2025/08/28,
3000000020954,1,Sent To Voicemail,00:01:32,Cliente,10000000261134,S,Sim,10.0,2025/08/28,Email372
3000000020955,1,Caixa Postal,00:00:00,CLI,,N,,,2025/08/28,
3000000020956,1,Caixa Postal,00:00:02,CLI,10000000261135,N,,,2025/08/28,
3000000020957,1,Caixa Postal,00:00:00,CLI ,10000000261136,N,,,2025/08/28,
3000000020958,1,Caixa Postal,00:00:00,CLI ,10000000261136,N,,,2025/08/28,
3000000020959,1,Caixa Postal,00:00:00,CLI ,10000000261136,N,,,2025/08/28,
3000000020960,1,Chamada Não Atendida,00:00:00,CLI ,10000000261137,N,,,2025/08/28,
3000000020961,1,Chamada Não Atendida,00:00:00,CLI ,10000000261137,N,,,2025/08/28,
3000000020962,1,Chamada Não Atendida,00:00:00,CLI ,10000000261137,N,,,2025/08/28,
3000000020963,1,URA Pesquisa NPS,00:02:01,CLI ,10000000261137,S,Sim,9.0,2025/08/28,Email372
3000000020964,1,URA Pesquisa NPS,00:11:18,cli,10000000261138,S,,,2025/08/28,Email5556
3000000020965,1,Caixa Postal,00:00:00,,,N,,,2025/08/28,
3000000020966,1,Caixa Postal,00:00:00,,,N,,,2025/08/28,
3000000020967,1,Ocupado,00:00:00,,,N,,,2025/08/28,
3000000020968,1,Ocupado,00:00:00,,,N,,,2025/08/28,
3000000020969,1,Caixa Postal,00:00:02,,,N,,,2025/08/28,
3000000020970,1,Caixa Postal,00:00:00,,,N,,,2025/08/28,
3000000020971,1,Caixa Postal,00:00:00,,,N,,,2025/08/28,
3000000020972,1,Contato de Finalizacao do Protocolo,00:09:58,,,N,,,2025/08/28,
3000000020973,1,Não Atende,00:00:00,CLI,10000000261139,N,,,2025/08/28,
3000000020974,1,Informação,00:00:21,Cli,10000000261140,N,,,2025/08/28,
3000000020975,1,Caixa Postal,00:00:07,Cli,10000000261141,N,,,2025/08/28,
3000000020976,1,Contato de Finalizacao do Protocolo,00:02:02,Cli,10000000261141,N,,,2025/08/28,
3000000020977,1,URA Pesquisa NPS,00:05:18,Cli,10000000261142,S,Sim,10.0,2025/08/28,Email585
3000000020978,1,Caixa Postal,00:00:00,,,N,,,2025/08/28,
3000000020979,1,Contato de Finalizacao do Protocolo,00:08:35,Cli,10000000261143,N,,,2025/08/28,
3000000020980,1,Caixa Postal,00:00:07,,,N,,,2025/08/28,
3000000020981,1,Caixa Postal,00:00:15,,,N,,,2025/08/28,
3000000020982,1,Caixa Postal,00:00:04,,,N,,,2025/08/28,
3000000020983,1,Caixa Postal,00:00:02,,,N,,,2025/08/28,
3000000020984,1,Caixa Postal,00:00:03,,,N,,,2025/08/28,
3000000020985,1,Caixa Postal,00:00:13,,,N,,,2025/08/28,
3000000020986,1,Caixa Postal,00:00:00,Cli,,N,,,2025/08/28,
3000000020987,1,Caixa Postal,00:00:03,,,N,,,2025/08/28,
3000000020988,1,Caixa Postal,00:00:03,,,N,,,2025/08/28,
3000000020989,1,Informação,00:00:28,CLI,10000000261144,N,,,2025/08/28,
3000000020990,1,Informação,00:00:06,Cli ,,N,,,2025/08/28,
3000000020991,1,Ocupado,00:00:06,CLI,10000000261145,N,,,2025/08/28,
3000000020992,1,Informação,00:00:00,Cli ,,N,,,2025/08/28,
3000000020993,1,Não Atende,00:00:06,CLI,10000000261145,N,,,2025/08/28,
3000000020994,1,Cliente Desligou,00:00:10,CLI,,N,,,2025/08/28,
3000000020995,1,Cliente Desligou,00:00:24,CLI,10000000261146,N,,,2025/08/28,
3000000020996,1,Cliente Desligou,00:00:06,CLI,10000000261147,N,,,2025/08/28,
3000000020997,1,Informação,00:00:00,,,N,,,2025/08/28,
3000000020998,1,Informação,00:00:00,,,N,,,2025/08/28,
3000000020999,1,URA Pesquisa NPS,00:01:13,Cli ,10000000261148,S,,,2025/08/28,Email639
3000000021000,1,Caixa Postal,00:00:04,cli,10000000261149,N,,,2025/08/28,
3000000021001,1,Caixa Postal,00:00:05,cli,10000000261149,N,,,2025/08/28,
3000000021002,1,Caixa Postal,00:00:05,cli,10000000261145,N,,,2025/08/28,
3000000021003,1,Caixa Postal,00:00:06,CLI,10000000261145,N,,,2025/08/28,
3000000021004,1,Informação,00:00:00,,,N,,,2025/08/28,
3000000021005,1,URA Pesquisa NPS,00:01:14,CLI,10000000261146,S,Sim,10.0,2025/08/28,Email48444
3000000021006,1,Informação,00:04:43,,,N,,,2025/08/28,
3000000021007,1,URA Pesquisa NPS,00:03:44,CLI,10000000261150,S,Sim,10.0,2025/08/28,Email5556
3000000021008,1,Caixa Postal,00:00:03,,10000000261151,N,,,2025/08/28,
3000000021009,1,Caixa Postal,00:00:03,Cli,10000000261152,N,,,2025/08/28,
3000000021010,1,Caixa Postal,00:00:00,cli,10000000261153,N,,,2025/08/28,
3000000021011,1,URA Pesquisa NPS,00:00:50,cli,10000000261153,S,Sim,10.0,2025/08/28,Email48439
3000000021012,1,URA Pesquisa NPS,00:17:37,Cli,10000000261154,S,,,2025/08/28,Email48445
3000000021013,1,URA Pesquisa NPS,00:04:49,Cli ,10000000261155,S,,,2025/08/28,Email48444
3000000021014,1,Chamada Não Atendida,00:00:05,Cli ,10000000261156,N,,,2025/08/28,
3000000021015,1,Chamada Não Atendida,00:00:05,Cli ,10000000261156,N,,,2025/08/28,
3000000021016,1,Contato de Finalizacao do Protocolo,00:01:31,,,N,,,2025/08/28,
3000000021017,1,URA Pesquisa NPS,00:10:10,CLI,10000000261157,S,,,2025/08/28,Email19156
3000000021018,1,Caixa Postal,00:00:00,CLI,10000000261080,N,,,2025/08/28,
3000000021019,1,Caixa Postal,00:00:04,,,N,,,2025/08/27,
3000000021020,1,Caixa Postal,00:00:02,,,N,,,2025/08/27,
3000000021021,1,Caixa Postal,00:00:12,Cli,10000000261158,N,,,2025/08/27,
3000000021022,1,Caixa Postal,00:00:17,Cli,10000000261158,N,,,2025/08/27,
3000000021023,1,Caixa Postal,00:00:18,Cli,10000000261159,N,,,2025/08/27,
3000000021024,1,Caixa Postal,00:00:05,CLI,10000000261160,N,,,2025/08/27,
3000000021025,1,Caixa Postal,00:00:00,Cli,,N,,,2025/08/27,
3000000021026,1,Caixa Postal,00:00:00,Cli,,N,,,2025/08/27,
3000000021027,1,Caixa Postal,00:00:00,Cli,,N,,,2025/08/27,
3000000021028,1,Caixa Postal,00:00:09,cli,10000000261161,N,,,2025/08/27,
3000000021029,1,URA Pesquisa NPS,00:01:00,cli,10000000261161,S,,,2025/08/27,Email19156
3000000021030,1,Informação,00:00:04,,,N,,,2025/08/27,
3000000021031,1,Caixa Postal,00:00:00,cli,10000000261162,N,,,2025/08/27,
3000000021032,1,Informação,00:00:00,cli,10000000261163,N,,,2025/08/27,
3000000021033,1,Informação,00:00:14,,,N,,,2025/08/27,
3000000021034,1,Contato de Finalizacao do Protocolo,00:01:11,Cli,10000000261164,N,,,2025/08/27,
3000000021035,1,Abandon,00:00:56,cli,10000000261165,S,,,2025/08/27,Email48439
3000000021036,1,URA Pesquisa NPS,00:01:40,Cli,10000000261166,S,Sim,10.0,2025/08/27,Email585
3000000021037,1,Ocupado,00:00:21,Cli,10000000261167,N,,,2025/08/27,
3000000021038,1,Caixa Postal,00:00:03,CLI,10000000261168,N,,,2025/08/27,
3000000021039,1,Caixa Postal,00:00:04,,,N,,,2025/08/27,
3000000021040,1,Caixa Postal,00:00:03,,,N,,,2025/08/27,
3000000021041,1,Caixa Postal,00:00:00,Cli,,N,,,2025/08/27,
3000000021042,1,URA Pesquisa NPS,00:00:57,Cli,10000000261169,S,Sim,10.0,2025/08/27,Email585
3000000021043,1,Caixa Postal,00:00:12,Cli,10000000261170,N,,,2025/08/27,
3000000021044,1,Caixa Postal,00:00:07,Cli,10000000261170,N,,,2025/08/27,
3000000021045,1,Caixa Postal,00:00:19,Cli,10000000261171,N,,,2025/08/27,
3000000021046,1,Contato de Finalizacao do Protocolo,00:08:07,Cli,10000000261171,N,,,2025/08/27,
3000000021047,1,Caixa Postal,00:00:00,cli,10000000261172,N,,,2025/08/27,
3000000021048,1,Caixa Postal,00:00:01,Cli,,N,,,2025/08/27,
3000000021049,1,Caixa Postal,00:00:01,Cli,,N,,,2025/08/27,
3000000021050,1,Caixa Postal,00:00:15,Cli,10000000261173,N,,,2025/08/27,
3000000021051,1,Caixa Postal,00:00:00,Cli ,10000000261174,N,,,2025/08/27,
3000000021052,1,Caixa Postal,00:00:07,Cli,10000000261173,N,,,2025/08/27,
3000000021053,1,Caixa Postal,00:00:07,cli,10000000261175,N,,,2025/08/27,
3000000021054,1,Caixa Postal,00:00:01,cli,10000000261175,N,,,2025/08/27,
3000000021055,1,URA Pesquisa NPS,00:10:25,CLI,10000000261176,S,,,2025/08/27,Email11179
3000000021056,1,Informação,00:00:00,,,N,,,2025/08/27,
3000000021057,1,Caixa Postal,00:00:08,CLI,10000000261177,N,,,2025/08/27,
3000000021058,1,Caixa Postal,00:00:04,CLI,10000000261177,N,,,2025/08/27,
3000000021059,1,Caixa Postal,00:00:01,,,N,,,2025/08/27,
3000000021060,1,Caixa Postal,00:00:10,,,N,,,2025/08/27,
3000000021061,1,Caixa Postal,00:00:00,,,N,,,2025/08/27,
3000000021062,1,Informação,00:01:55,Cli,10000000261178,N,,,2025/08/27,
3000000021063,1,Caixa Postal,00:00:00,CLI,10000000261179,N,,,2025/08/27,
3000000021064,1,Caixa Postal,00:00:01,,,N,,,2025/08/27,
3000000021065,1,Caixa Postal,00:00:00,,,N,,,2025/08/27,
3000000021066,1,Ligação Muda,00:00:00,Cli,10000000261170,N,,,2025/08/27,
3000000021067,1,Caixa Postal,00:00:04,Cli,10000000261170,N,,,2025/08/27,
3000000021068,1,Ligação Muda,00:00:00,Cli,10000000261170,N,,,2025/08/27,
3000000021069,1,Caixa Postal,00:00:06,Cli,,N,,,2025/08/27,
3000000021070,1,Caixa Postal,00:00:09,Cli,,N,,,2025/08/27,
3000000021071,1,Caixa Postal,00:00:01,cli,10000000261172,N,,,2025/08/27,
3000000021072,1,Informação,00:00:00,,,N,,,2025/08/27,
3000000021073,1,Caixa Postal,00:00:00,,,N,,,2025/08/27,
3000000021074,1,Chamada Não Atendida,00:00:00,CLI ,10000000261180,N,,,2025/08/27,
3000000021075,1,Caixa Postal,00:00:04,CLI,10000000261181,N,,,2025/08/27,
3000000021076,1,Chamada Não Atendida,00:00:04,CLI ,10000000261180,N,,,2025/08/27,
3000000021077,1,URA Pesquisa NPS,00:00:50,CLI,10000000261181,S,,,2025/08/27,Email48439
3000000021078,1,Caixa Postal,00:00:05,,,N,,,2025/08/27,
3000000021079,1,Caixa Postal,00:00:00,,,N,,,2025/08/27,
3000000021080,1,Chamada Não Atendida,00:00:00,CLI ,10000000261180,N,,,2025/08/27,
3000000021081,1,Protocolo Permanecera em Andamento,00:01:13,,,N,,,2025/08/27,
3000000021082,1,Sent To Voicemail,00:03:51,CLI ,10000000261180,S,Sim,10.0,2025/08/27,Email372
3000000021083,1,Caixa Postal,00:00:04,CLI,10000000261179,N,,,2025/08/27,
3000000021084,1,Caixa Postal,00:00:00,cli,10000000261182,N,,,2025/08/27,
3000000021085,1,Caixa Postal,00:00:01,Cli,10000000261182,N,,,2025/08/27,
3000000021086,1,Caixa Postal,00:00:05,Cli,10000000261182,N,,,2025/08/27,
3000000021087,1,Caixa Postal,00:00:00,,,N,,,2025/08/27,
3000000021088,1,Caixa Postal,00:00:02,,,N,,,2025/08/27,
3000000021089,1,Caixa Postal,00:00:00,,,N,,,2025/08/27,
3000000021090,1,Ligação Muda,00:00:00,cli,10000000261183,N,,,2025/08/27,
3000000021091,1,Caixa Postal,00:00:00,cli,10000000261183,N,,,2025/08/27,
3000000021092,1,Caixa Postal,00:00:04,,,N,,,2025/08/27,
3000000021093,1,Caixa Postal,00:00:03,,,N,,,2025/08/27,
3000000021094,1,Caixa Postal,00:00:02,,,N,,,2025/08/27,
3000000021095,1,URA Pesquisa NPS,00:00:56,Cli,10000000261184,S,Sim,10.0,2025/08/27,Email585
3000000021096,1,Caixa Postal,00:00:00,,,N,,,2025/08/27,
3000000021097,1,Caixa Postal,00:00:00,,,N,,,2025/08/27,
3000000021098,1,Não Atende,00:00:00,CLI,10000000261185,N,,,2025/08/27,
3000000021099,1,Caixa Postal,00:00:00,,,N,,,2025/08/27,
3000000021100,1,Caixa Postal,00:00:00,,,N,,,2025/08/27,
3000000021101,1,Não Atende,00:00:00,CLI,10000000261185,N,,,2025/08/27,
3000000021102,1,Caixa Postal,00:00:00,,,N,,,2025/08/27,
3000000021103,1,Caixa Postal,00:00:00,,,N,,,2025/08/27,
3000000021104,1,Caixa Postal,00:00:26,Cli,10000000261186,N,,,2025/08/27,
3000000021105,1,Ligação Muda,00:00:21,,,N,,,2025/08/27,
3000000021106,1,Caixa Postal,00:00:00,,,N,,,2025/08/27,
3000000021107,1,Caixa Postal,00:00:00,,,N,,,2025/08/27,
3000000021108,1,URA Pesquisa NPS,00:08:15,,,S,,,2025/08/27,Email19156
3000000021109,1,Caixa Postal,00:00:03,,,N,,,2025/08/27,
3000000021110,1,Caixa Postal,00:00:00,,,N,,,2025/08/27,
3000000021111,1,Informação,00:01:38,cli,10000000261187,N,,,2025/08/27,
3000000021112,1,Caixa Postal,00:00:00,,,N,,,2025/08/27,
3000000021113,1,Caixa Postal,00:00:00,,,N,,,2025/08/27,
3000000021114,1,Contato de Finalizacao do Protocolo,00:01:35,Cli,10000000261188,N,,,2025/08/27,
3000000021115,1,Ocupado,00:00:00,,,N,,,2025/08/27,
3000000021116,1,Não Atende,00:00:00,,,N,,,2025/08/27,
3000000021117,1,Caixa Postal,00:00:00,cli,10000000261183,N,,,2025/08/27,
3000000021118,1,Caixa Postal,00:00:00,cli,10000000261183,N,,,2025/08/27,
3000000021119,1,Caixa Postal,00:00:00,cli,10000000261183,N,,,2025/08/27,
3000000021120,1,Caixa Postal,00:00:00,cli,10000000261183,N,,,2025/08/27,
3000000021121,1,Informação,00:01:26,cli,,N,,,2025/08/27,
3000000021122,1,Contato de Finalizacao do Protocolo,00:07:24,Cli,10000000261189,N,,,2025/08/27,
3000000021123,1,Caixa Postal,00:00:00,,,N,,,2025/08/27,
3000000021124,1,Agent Error,00:02:55,,,N,,,2025/08/27,
3000000021125,1,Informação,00:00:00,,,N,,,2025/08/27,
3000000021126,1,Caixa Postal,00:00:03,Cli ,10000000261190,N,,,2025/08/27,
3000000021127,1,Caixa Postal,00:00:00,Cli,,N,,,2025/08/27,
3000000021128,1,Caixa Postal,00:00:00,Cli,,N,,,2025/08/27,
3000000021129,1,Caixa Postal,00:00:05,CLI,10000000261121,N,,,2025/08/27,
3000000021130,1,Caixa Postal,00:00:06,CLI,,N,,,2025/08/27,
3000000021131,1,URA Pesquisa NPS,00:03:52,cli,10000000261191,S,Sim,9.0,2025/08/27,Email11179
3000000021132,1,Contato de Finalizacao do Protocolo,00:05:01,,,N,,,2025/08/27,
3000000021133,1,Caixa Postal,00:00:00,,,N,,,2025/08/27,
3000000021134,1,Caixa Postal,00:00:02,,,N,,,2025/08/27,
3000000021135,1,Caixa Postal,00:00:00,CLI ,,N,,,2025/08/27,
3000000021136,1,Caixa Postal,00:00:00,CLI ,,N,,,2025/08/27,
3000000021137,1,Informação,00:00:00,cli,,N,,,2025/08/27,
3000000021138,1,Caixa Postal,00:00:00,,,N,,,2025/08/27,
3000000021139,1,Caixa Postal,00:00:00,,,N,,,2025/08/27,
3000000021140,1,Caixa Postal,00:00:03,,,N,,,2025/08/27,
3000000021141,1,Caixa Postal,00:00:00,,,N,,,2025/08/27,
3000000021142,1,Informação,00:00:00,Cli,,N,,,2025/08/27,
3000000021143,1,URA Pesquisa NPS,00:04:23,Cli,10000000261192,S,Sim,10.0,2025/08/27,Email5556
3000000021144,1,Caixa Postal,00:00:01,cli,10000000261193,N,,,2025/08/27,
3000000021145,1,Agent Error,00:23:13,,,N,,,2025/08/27,
3000000021146,1,Ligação Muda,00:00:00,cli,10000000261194,N,,,2025/08/27,
3000000021147,1,Informação,00:05:07,cli,10000000261194,N,,,2025/08/27,
3000000021148,1,Caixa Postal,00:00:15,CLI,10000000261195,N,,,2025/08/26,
3000000021149,1,Caixa Postal,00:00:09,Cli,10000000261196,N,,,2025/08/26,
3000000021150,1,Caixa Postal,00:00:05,Cli,10000000261196,N,,,2025/08/26,
3000000021151,1,Caixa Postal,00:00:16,CLI,10000000261195,N,,,2025/08/26,
3000000021152,1,Cliente Desligou,00:00:05,CLI,10000000261197,N,,,2025/08/26,
3000000021153,1,Informação,00:01:07,CLI,10000000261197,N,,,2025/08/26,
3000000021154,1,Caixa Postal,00:00:01,,,N,,,2025/08/26,
3000000021155,1,Caixa Postal,00:00:00,,,N,,,2025/08/26,
3000000021156,1,Caixa Postal,00:00:05,,,N,,,2025/08/26,
3000000021157,1,Caixa Postal,00:00:04,,,N,,,2025/08/26,
3000000021158,1,Caixa Postal,00:00:08,Cli ,10000000261198,N,,,2025/08/26,
3000000021159,1,Caixa Postal,00:00:00,Cli ,10000000261198,N,,,2025/08/26,
3000000021160,1,Não Atende,00:00:04,CLI,10000000261199,N,,,2025/08/26,
3000000021161,1,Caixa Postal,00:00:00,,,N,,,2025/08/26,
3000000021162,1,Caixa Postal,00:00:02,,,N,,,2025/08/26,
3000000021163,1,Caixa Postal,00:00:00,Cli,,N,,,2025/08/26,
3000000021164,1,Caixa Postal,00:00:00,Cli,,N,,,2025/08/26,
3000000021165,1,Caixa Postal,00:00:00,,,N,,,2025/08/26,
3000000021166,1,Caixa Postal,00:00:00,,,N,,,2025/08/26,
3000000021167,1,Chamada Não Atendida,00:00:00,Cli ,10000000261200,N,,,2025/08/26,
3000000021168,1,URA Pesquisa NPS,00:02:11,Cli,10000000261201,S,Sim,10.0,2025/08/26,Email372
3000000021169,1,URA Pesquisa NPS,00:00:40,cli,10000000261202,S,Sim,9.0,2025/08/26,Email48439
3000000021170,1,Informação,00:00:00,,,N,,,2025/08/26,
3000000021171,1,Informação,00:00:00,,,N,,,2025/08/26,
3000000021172,1,Caixa Postal,00:00:03,cli,10000000261203,N,,,2025/08/26,
3000000021173,1,URA Pesquisa NPS,00:01:17,cli,10000000261203,S,Sim,10.0,2025/08/26,Email48439
3000000021174,1,URA Pesquisa NPS,00:01:12,CLI ,10000000261204,S,Sim,6.0,2025/08/26,Email372
3000000021175,1,Não Atende,00:00:54,cli,10000000261176,N,,,2025/08/26,
3000000021176,1,Caixa Postal,00:03:22,Cli,10000000261205,N,,,2025/08/26,
3000000021177,1,Chamada Não Atendida,00:00:01,CLI ,10000000261206,N,,,2025/08/26,
3000000021178,1,Chamada Não Atendida,00:00:00,CLI ,10000000261206,N,,,2025/08/26,
