CALL ID,CALLS,DISPOSITION,TALK TIME,Devolutiva,Custom.Numero_CAP,Custom.Transfer_NPS,Custom.NPS_Solicitacao,Custom.NPS_Nota,DATE,Custom.Analista
300000006406,1,URA Pesquisa NPS,00:10:17,CLI,1000000098631,S,,,2025/02/27,Email11179
300000006407,1,URA Pesquisa NPS,00:00:48,CLI,10000000101932,S,Sim,10.0,2025/02/27,Email48439
300000006408,1,Informação,,ve,10000000100988,N,,,2025/02/27,
300000006409,1,Informação,00:02:08,ve,10000000100988,N,,,2025/02/27,
300000006410,1,Caixa Postal,00:00:02,CLI ,10000000101785,N,,,2025/02/27,
300000006411,1,Caixa Postal,,CLI ,10000000101786,N,,,2025/02/27,
300000006412,1,Caixa Postal,00:00:06,ve,10000000101653,N,,,2025/02/27,
300000006413,1,Chamada Não Atendida,,VE,,N,,,2025/02/27,
300000006414,1,Chamada Não Atendida,00:01:25,CLI ,10000000101505,N,,,2025/02/27,
300000006415,1,Caixa Postal,00:00:08,ve,10000000101653,N,,,2025/02/27,
300000006416,1,Caixa Postal,,VE,10000000100357,N,,,2025/02/27,
300000006417,1,Chamada Não Atendida,,VE ,10000000101293,N,,,2025/02/27,
300000006418,1,URA Pesquisa NPS,00:00:57,CLI ,1000000098557,S,,,2025/02/27,Email372
300000006419,1,Informação,,VE,,N,,,2025/02/27,
300000006420,1,Chamada Não Atendida,00:00:04,VE,10000000101730,N,,,2025/02/27,
300000006421,1,URA Pesquisa NPS,00:04:08,VE,1000000098393,S,Sim,10.0,2025/02/27,Email329
300000006422,1,URA Pesquisa NPS,00:00:59,VE,10000000101819,S,,,2025/02/27,Email5371
300000006423,1,URA Pesquisa NPS,00:03:01,VE,10000000101997,S,Sim,9.0,2025/02/27,Email364
300000006424,1,URA Pesquisa NPS,00:01:31,VE ,10000000101968,S,Sim,10.0,2025/02/27,Email4194
300000006425,1,Caixa Postal,00:00:14,,,N,,,2025/02/27,
300000006426,1,URA Pesquisa NPS,00:02:20,,,S,Sim,10.0,2025/02/27,Email19156
300000006427,1,Protocolo Permanecera em Andamento,00:01:45,VE,10000000101118,N,,,2025/02/27,
300000006428,1,Caixa Postal,00:00:10,Cliente ,10000000101178,N,,,2025/02/26,
300000006429,1,Caixa Postal,,Cliente ,10000000101178,N,,,2025/02/26,
300000006430,1,Ocupado,,Cliente ,10000000101178,N,,,2025/02/26,
300000006431,1,Sent To Voicemail,00:29:32,cli,10000000102050,S,Sim,10.0,2025/02/26,Email5371
300000006432,1,URA Pesquisa NPS,00:01:12,,1000000099259,S,Sim,,2025/02/26,Email48442
300000006433,1,Informação,,Cli,,N,,,2025/02/26,
300000006434,1,Chamada Não Atendida,,Cliente,10000000102723,N,,,2025/02/26,
300000006435,1,URA Pesquisa NPS,00:01:04,Cliente,,S,Sim,10.0,2025/02/26,Email296
300000006436,1,URA Pesquisa NPS,00:02:11,VE,10000000102542,S,Sim,9.0,2025/02/26,Email1768
300000006437,1,URA Pesquisa NPS,00:02:02,VE,10000000102051,S,Sim,10.0,2025/02/26,Email1768
300000006438,1,Chamada Não Atendida,,,,N,,,2025/02/26,
300000006439,1,Chamada Não Atendida,,VE,,N,,,2025/02/26,
300000006440,1,Caixa Postal,00:00:01,VE,10000000102045,N,,,2025/02/26,
300000006441,1,Ligação Muda,,VE,10000000102046,N,,,2025/02/26,
300000006442,1,Informação,00:01:02,VE,10000000102046,N,,,2025/02/26,
300000006443,1,Informação,00:00:05,VE,10000000101066,N,,,2025/02/26,
300000006444,1,Informação,00:00:28,VE,,N,,,2025/02/26,
300000006445,1,Caixa Postal,,,,N,,,2025/02/26,
300000006446,1,Caixa Postal,,VE,10000000100984,N,,,2025/02/26,
300000006447,1,Informação,00:00:01,Cliente ,,N,,,2025/02/26,
300000006448,1,Informação,,Cliente ,,N,,,2025/02/26,
300000006449,1,Informação,,Cliente ,,N,,,2025/02/26,
300000006450,1,Ocupado,,Cli,1000000099857,N,,,2025/02/26,
300000006451,1,Caixa Postal,,Cli,1000000099857,N,,,2025/02/26,
300000006452,1,Chamada Não Atendida,,VE,10000000102102,N,,,2025/02/26,
300000006453,1,Ocupado,,Cli,1000000099857,N,,,2025/02/26,
300000006454,1,Caixa Postal,00:00:04,Cli,1000000099857,N,,,2025/02/26,
300000006455,1,Chamada Não Atendida,,VE,10000000102102,N,,,2025/02/26,
300000006456,1,Caixa Postal,,,,N,,,2025/02/26,
300000006457,1,Caixa Postal,,,,N,,,2025/02/26,
300000006458,1,Cliente Desligou,00:00:19,,,N,,,2025/02/26,
300000006459,1,URA Pesquisa NPS,00:01:38,VE,10000000102102,S,Sim,10.0,2025/02/26,Email1768
300000006460,1,Dados do vendedor,,VE,1000000097556,N,,,2025/02/26,
300000006461,1,Chamada Não Atendida,00:00:04,VE,10000000102393,N,,,2025/02/26,
300000006462,1,Informação,,,,N,,,2025/02/26,
300000006463,1,Informação,00:00:00,ve,,N,,,2025/02/26,
300000006464,1,Caixa Postal,00:00:18,CLI,10000000102705,N,,,2025/02/26,
300000006465,1,Informação,,ve,,N,,,2025/02/26,
300000006466,1,Caixa Postal,00:00:03,Vendedor ,,N,,,2025/02/26,
300000006467,1,Caixa Postal,,Vendedor ,,N,,,2025/02/26,
300000006468,1,Chamada Não Atendida,00:00:03,VE,1000000099958,N,,,2025/02/26,
300000006469,1,Chamada Não Atendida,,VE,1000000099958,N,,,2025/02/26,
300000006470,1,Informação,00:01:40,Cli,,N,,,2025/02/26,
300000006471,1,Não Atende,,Cliente,10000000103228,N,,,2025/02/25,
300000006472,1,Ligação Muda,,Cli,1000000099896,N,,,2025/02/25,
300000006473,1,Ligação Muda,,Cli,1000000099896,N,,,2025/02/25,
300000006474,1,Ligação Muda,,Cli,,N,,,2025/02/25,
300000006475,1,Caixa Postal,00:00:03,,,N,,,2025/02/25,
300000006476,1,Informação,00:00:05,VE,10000000102884,N,,,2025/02/25,
300000006477,1,URA Pesquisa NPS,00:01:21,VE,10000000102884,S,Sim,10.0,2025/02/25,Email5371
300000006478,1,Caixa Postal,00:00:03,VE,,N,,,2025/02/25,
300000006479,1,Informação,00:00:03,VE,,N,,,2025/02/25,
300000006480,1,URA Pesquisa NPS,00:03:56,VE ,10000000103321,S,Sim,10.0,2025/02/25,Email5371
300000006481,1,Informação,00:00:05,,,N,,,2025/02/25,
300000006482,1,Caixa Postal,00:00:10,,,N,,,2025/02/25,
300000006483,1,Caixa Postal,,,,N,,,2025/02/25,
300000006484,1,Caixa Postal,00:00:02,,,N,,,2025/02/25,
300000006485,1,Caixa Postal,00:00:05,,,N,,,2025/02/25,
300000006486,1,Caixa Postal,00:00:04,Cli,,N,,,2025/02/25,
300000006487,1,Informação,00:00:04,Cli,,N,,,2025/02/25,
300000006488,1,Chamada Não Atendida,00:00:04,Vendedor,10000000103424,N,,,2025/02/25,
300000006489,1,Chamada Não Atendida,,Vendedor,10000000103424,N,,,2025/02/25,
300000006490,1,Caixa Postal,00:00:03,,,N,,,2025/02/25,
300000006491,1,Cliente Desligou,00:01:19,VE,10000000102782,N,,,2025/02/25,
300000006492,1,URA Pesquisa NPS,00:01:12,Cliente,10000000103471,S,Sim,10.0,2025/02/25,Email8754
300000006493,1,Chamada Não Atendida,,ve,10000000100988,N,,,2025/02/25,
300000006494,1,Chamada Não Atendida,,ve,10000000100988,N,,,2025/02/25,
300000006495,1,Chamada Não Atendida,,ve,10000000100988,N,,,2025/02/25,
300000006496,1,Chamada Não Atendida,,ve,10000000100988,N,,,2025/02/25,
300000006497,1,Não Atende,00:00:17,,,N,,,2025/02/25,
300000006498,1,Chamada Não Atendida,00:00:21,VE,,N,,,2025/02/25,
300000006499,1,Protocolo Permanecera em Andamento,00:08:44,Cli,10000000101925,N,,,2025/02/25,
300000006500,1,Informação,,,,N,,,2025/02/25,
300000006501,1,Sent To Voicemail,00:02:34,CLI,10000000100369,S,Sim,1.0,2025/02/25,Email11179
300000006502,1,Informação,,VE,,N,,,2025/02/25,
300000006503,1,Informação,00:01:23,VE,10000000102467,N,,,2025/02/25,
300000006504,1,Caixa Postal,00:00:05,VE,10000000102467,N,,,2025/02/25,
300000006505,1,Informação,00:01:11,VE,,N,,,2025/02/25,
300000006506,1,URA Pesquisa NPS,00:02:17,VE,,S,,,2025/02/25,Email19156
300000006507,1,Chamada Não Atendida,00:00:09,VE,10000000104001,N,,,2025/02/24,
300000006508,1,Chamada Não Atendida,00:00:04,VE,10000000104001,N,,,2025/02/24,
300000006509,1,Chamada Não Atendida,00:00:13,VE,10000000104001,N,,,2025/02/24,
300000006510,1,Caixa Postal,00:00:00,VE,10000000103540,N,,,2025/02/24,
300000006511,1,Informação,00:01:57,Clie,,N,,,2025/02/24,
300000006512,1,Caixa Postal,00:00:01,VE,10000000103540,N,,,2025/02/24,
300000006513,1,Informação,00:01:21,VE,10000000104225,N,,,2025/02/24,
300000006514,1,Chamada Não Atendida,,VE,10000000104229,N,,,2025/02/24,
300000006515,1,Caixa Postal,00:00:01,VE,10000000104229,N,,,2025/02/24,
300000006516,1,URA Pesquisa NPS,00:04:14,VE,10000000103917,S,,,2025/02/24,Email19156
300000006517,1,Caixa Postal,,VE,,N,,,2025/02/24,
300000006518,1,Não Atende,,VE,10000000104023,N,,,2025/02/24,
300000006519,1,Ocupado,,VE,,N,,,2025/02/24,
300000006520,1,Caixa Postal,00:00:10,Cli,10000000100503,N,,,2025/02/24,
300000006521,1,Caixa Postal,00:00:06,Cli,10000000100503,N,,,2025/02/24,
300000006522,1,URA Pesquisa NPS,00:01:16,VE,10000000103544,S,Sim,,2025/02/24,Email4355
300000006523,1,Informação,00:00:10,VE,10000000103549,N,,,2025/02/24,
300000006524,1,URA Pesquisa NPS,00:01:36,cli,10000000105422,S,Sim,9.0,2025/02/24,Email372
300000006525,1,Contato de Finalizacao do Protocolo,00:02:32,ve,10000000101653,N,,,2025/02/24,
300000006526,1,Informação,00:00:11,cli,10000000103427,N,,,2025/02/24,
300000006527,1,Contato de Finalizacao do Protocolo,00:02:09,VE,10000000101653,N,,,2025/02/24,
300000006528,1,URA Pesquisa NPS,00:03:14,VE,10000000104115,S,Sim,10.0,2025/02/24,Email5371
300000006529,1,URA Pesquisa NPS,00:06:24,VE,10000000104268,S,Sim,9.0,2025/02/24,Email1768
300000006530,1,Caixa Postal,,CLI,10000000104204,N,,,2025/02/24,
300000006531,1,Caixa Postal,00:00:02,CLI,10000000104204,N,,,2025/02/24,
300000006532,1,Protocolo Permanecera em Andamento,00:07:33,Cli,10000000104212,N,,,2025/02/24,
300000006533,1,URA Pesquisa NPS,00:00:52,VE,10000000100545,S,Sim,,2025/02/24,Email296
300000006534,1,Informação,00:01:50,VE,,N,,,2025/02/24,
300000006535,1,Caixa Postal,00:00:04,VE,10000000103116,N,,,2025/02/24,
300000006536,1,Caixa Postal,00:00:01,VE,,N,,,2025/02/24,
300000006537,1,URA Pesquisa NPS,00:07:38,cli,10000000104242,S,,,2025/02/24,Email4194
300000006538,1,Caixa Postal,00:00:02,Vendedor,,N,,,2025/02/24,
300000006539,1,Caixa Postal,00:00:03,Vendedor,,N,,,2025/02/24,
300000006540,1,URA Pesquisa NPS,00:03:49,VE,10000000104270,S,Sim,10.0,2025/02/24,Email4355
300000006541,1,Chamada Não Atendida,,Cli,1000000099896,N,,,2025/02/24,
300000006542,1,Chamada Não Atendida,00:00:04,VE,10000000102884,N,,,2025/02/24,
300000006543,1,Chamada Não Atendida,,VE,10000000102884,N,,,2025/02/24,
300000006544,1,URA Pesquisa NPS,00:07:11,cli,10000000103223,S,Sim,10.0,2025/02/24,Email11179
300000006545,1,Informação,,cli,,N,,,2025/02/21,
300000006546,1,Contato de Finalizacao do Protocolo,00:00:05,VE,10000000104711,N,,,2025/02/21,
300000006547,1,Caixa Postal,,VE,,N,,,2025/02/21,
300000006548,1,Caixa Postal,00:00:04,VE,,N,,,2025/02/21,
300000006549,1,Caixa Postal,00:00:10,VE,,N,,,2025/02/21,
300000006550,1,Informação,00:00:10,,,N,,,2025/02/21,
300000006551,1,Informação,00:06:01,VE,10000000104322,N,,,2025/02/21,
300000006552,1,Informação,,,,N,,,2025/02/21,
300000006553,1,Chamada Não Atendida,,,,N,,,2025/02/21,
300000006554,1,URA Pesquisa NPS,00:00:43,VE,10000000104796,S,Sim,10.0,2025/02/21,Email288
300000006555,1,Caixa Postal,00:00:01,Vendedor ,10000000104748,N,,,2025/02/21,
300000006556,1,URA Pesquisa NPS,00:01:23,VE,10000000103999,S,Sim,10.0,2025/02/21,Email1768
300000006557,1,Não Atende,,Cliente,10000000104748,N,,,2025/02/21,
300000006558,1,Não Atende,,VE,10000000104737,N,,,2025/02/21,
300000006559,1,URA Pesquisa NPS,00:04:10,VE,10000000104330,S,Sim,9.0,2025/02/21,Email4355
300000006560,1,Informação,00:00:03,Clie,,N,,,2025/02/21,
300000006561,1,Informação,00:00:28,cli,10000000103223,N,,,2025/02/21,
300000006562,1,Ocupado,,VE,,N,,,2025/02/21,
300000006563,1,URA Pesquisa NPS,00:04:39,VE,10000000104632,S,Sim,10.0,2025/02/21,Email1768
300000006564,1,Caixa Postal,00:00:01,VE,10000000103532,N,,,2025/02/21,
300000006565,1,Caixa Postal,,,10000000102040,N,,,2025/02/21,
300000006566,1,Caixa Postal,,,10000000102040,N,,,2025/02/21,
300000006567,1,Contato de Finalizacao do Protocolo,,VE,,N,,,2025/02/21,
300000006568,1,Informação,,VE,,N,,,2025/02/21,
300000006569,1,Sent To Voicemail,00:02:12,VE,10000000104941,S,Sim,10.0,2025/02/21,Email5371
300000006570,1,Informação,,VE,,N,,,2025/02/21,
300000006571,1,Informação,,VE,10000000104662,N,,,2025/02/21,
300000006572,1,Informação,,VE,,N,,,2025/02/21,
300000006573,1,Informação,,VE,,N,,,2025/02/21,
300000006574,1,Caixa Postal,,cli,,N,,,2025/02/21,
300000006575,1,Chamada Não Atendida,,VE,10000000257941,N,,,2025/02/21,
300000006576,1,Chamada Não Atendida,,VE,10000000104759,N,,,2025/02/21,
300000006577,1,Informação,,VE,10000000257941,N,,,2025/02/21,
300000006578,1,Caixa Postal,,cli,,N,,,2025/02/21,
300000006579,1,Chamada Não Atendida,,VE,,N,,,2025/02/21,
300000006580,1,Caixa Postal,,cli,,N,,,2025/02/21,
300000006581,1,Chamada Não Atendida,,VE,1000000098215,N,,,2025/02/21,
300000006582,1,Caixa Postal,00:00:13,,,N,,,2025/02/20,
300000006583,1,Caixa Postal,00:00:09,,,N,,,2025/02/20,
300000006584,1,Protocolo Permanecera em Andamento,00:01:01,VE,10000000103999,N,,,2025/02/20,
300000006585,1,Caixa Postal,00:00:00,VE,,N,,,2025/02/20,
300000006586,1,Caixa Postal,00:00:01,VE,,N,,,2025/02/20,
300000006587,1,Caixa Postal,00:00:50,,,N,,,2025/02/20,
300000006588,1,Caixa Postal,,VE,10000000105412,N,,,2025/02/20,
300000006589,1,Caixa Postal,00:00:08,Cli,10000000105607,N,,,2025/02/20,
300000006590,1,URA Pesquisa NPS,00:02:16,Cli,10000000105607,S,Sim,10.0,2025/02/20,Email1615
300000006591,1,Informação,00:00:09,Ve,,N,,,2025/02/20,
300000006592,1,Caixa Postal,,,,N,,,2025/02/20,
300000006593,1,Caixa Postal,00:00:05,,,N,,,2025/02/20,
300000006594,1,Caixa Postal,00:00:11,,,N,,,2025/02/20,
300000006595,1,Contato de Finalizacao do Protocolo,00:06:17,VE,,N,,,2025/02/20,
300000006596,1,URA Pesquisa NPS,00:01:58,VE,10000000105062,S,Sim,10.0,2025/02/20,Email364
300000006597,1,Não Atende,,VE,10000000105417,N,,,2025/02/20,
300000006598,1,Caixa Postal,,cli,10000000105633,N,,,2025/02/20,
300000006599,1,URA Pesquisa NPS,00:01:58,VE,10000000105340,S,,,2025/02/20,Email19156
300000006600,1,Caixa Postal,00:00:00,VE,10000000105660,N,,,2025/02/20,
300000006601,1,Caixa Postal,00:00:16,VE,,N,,,2025/02/20,
300000006602,1,Caixa Postal,00:00:02,VE,,N,,,2025/02/20,
300000006603,1,Sent To Voicemail,00:04:25,Ve,10000000105517,S,Nao,10.0,2025/02/20,Email5371
300000006604,1,Ligação Muda,00:00:14,,,N,,,2025/02/20,
300000006605,1,Ligação Muda,00:00:14,,,N,,,2025/02/20,
300000006606,1,Sent To Voicemail,00:04:05,VE,10000000104759,S,Sim,1.0,2025/02/20,Email1768
300000006607,1,Caixa Postal,00:00:02,Vendedor,10000000105418,N,,,2025/02/20,
300000006608,1,Caixa Postal,,Vendedor,10000000105418,N,,,2025/02/20,
300000006609,1,Chamada Não Atendida,00:00:03,CLI ,10000000105023,N,,,2025/02/20,
300000006610,1,Caixa Postal,,VE,,N,,,2025/02/20,
300000006611,1,Caixa Postal,,VE,,N,,,2025/02/20,
300000006612,1,URA Pesquisa NPS,00:02:10,Cli,10000000105637,S,Sim,8.0,2025/02/20,Email1768
300000006613,1,Informação,00:00:01,VE,10000000105479,N,,,2025/02/20,
300000006614,1,Informação,00:00:54,CLI,10000000105660,N,,,2025/02/20,
300000006615,1,Informação,00:00:03,VE,10000000105059,N,,,2025/02/20,
300000006616,1,URA Pesquisa NPS,00:01:26,VE,10000000105487,S,Sim,,2025/02/20,Email5371
300000006617,1,Informação,,CLI ,,N,,,2025/02/20,
300000006618,1,Informação,00:00:08,VE,,N,,,2025/02/20,
300000006619,1,Caixa Postal,,VE,10000000104737,N,,,2025/02/20,
300000006620,1,Informação,00:00:04,CLI ,,N,,,2025/02/20,
300000006621,1,URA Pesquisa NPS,00:08:23,VE,10000000105641,S,Sim,,2025/02/20,Email5371
300000006622,1,Informação,00:00:59,VE,10000000104645,N,,,2025/02/20,
300000006623,1,Informação,00:22:30,cli,10000000103223,N,,,2025/02/20,
300000006624,1,Caixa Postal,,VE,,N,,,2025/02/20,
300000006625,1,Caixa Postal,,VE,,N,,,2025/02/20,
300000006626,1,Chamada Não Atendida,00:00:06,VE,10000000105710,N,,,2025/02/19,
300000006627,1,Chamada Não Atendida,00:00:04,VE,10000000105710,N,,,2025/02/19,
300000006628,1,Responsavel ausente,,VE,,N,,,2025/02/19,
300000006629,1,Chamada Não Atendida,,VE,10000000104021,N,,,2025/02/19,
300000006630,1,URA Pesquisa NPS,00:11:43,Cli,10000000106149,S,Sim,10.0,2025/02/19,Email11179
300000006631,1,Informação,00:00:31,cli,10000000257941,N,,,2025/02/19,
300000006632,1,Chamada Não Atendida,00:00:42,cli,10000000257941,N,,,2025/02/19,
300000006633,1,Caixa Postal,00:00:05,Cli,10000000106047,N,,,2025/02/19,
300000006634,1,URA Pesquisa NPS,00:01:30,VE,10000000105871,S,Sim,10.0,2025/02/19,Email4355
300000006635,1,Chamada Não Atendida,00:00:04,VE,10000000106160,N,,,2025/02/19,
300000006636,1,Informação,00:00:00,VE,,N,,,2025/02/19,
300000006637,1,Chamada Não Atendida,00:00:04,VE,10000000106160,N,,,2025/02/19,
300000006638,1,URA Pesquisa NPS,00:03:21,cli,1000000098558,S,Sim,10.0,2025/02/19,Email4355
300000006639,1,Caixa Postal,,VE,10000000103919,N,,,2025/02/19,
300000006640,1,Chamada Não Atendida,,VE,,N,,,2025/02/19,
300000006641,1,Dados incorretos do cliente,00:00:11,CLI ,10000000106276,N,,,2025/02/19,
300000006642,1,Chamada Não Atendida,,VE,10000000106276,N,,,2025/02/19,
300000006643,1,Caixa Postal,00:00:06,CLI,10000000106121,N,,,2025/02/19,
300000006644,1,Protocolo Permanecera em Andamento,00:01:45,Cli,10000000105708,N,,,2025/02/19,
300000006645,1,Caixa Postal,00:00:06,Cli,,N,,,2025/02/19,
300000006646,1,URA Pesquisa NPS,00:02:42,VE,10000000106138,S,Sim,10.0,2025/02/19,Email329
300000006647,1,URA Pesquisa NPS,00:04:23,VE,10000000105712,S,Sim,10.0,2025/02/19,Email5371
300000006648,1,Contato de Finalizacao do Protocolo,00:01:43,VE,10000000103998,N,,,2025/02/19,
300000006649,1,Contato de Finalizacao do Protocolo,00:02:52,VE,10000000103998,N,,,2025/02/19,
300000006650,1,Dados incorretos do cliente,,VE,10000000257941,N,,,2025/02/19,
300000006651,1,Cliente Desligou,00:00:11,Cli,10000000106335,N,,,2025/02/19,
300000006652,1,Protocolo Permanecera em Andamento,00:03:57,Cli,10000000106335,N,,,2025/02/19,
300000006653,1,Chamada Não Atendida,,VE,10000000106124,N,,,2025/02/19,
300000006654,1,Chamada Não Atendida,00:00:03,VE,10000000106124,N,,,2025/02/19,
300000006655,1,Chamada Não Atendida,,VE,10000000103916,N,,,2025/02/19,
300000006656,1,Protocolo Permanecera em Andamento,00:01:49,VE,10000000103916,N,,,2025/02/19,
300000006657,1,URA Pesquisa NPS,00:03:13,cli,,S,,,2025/02/19,Email48438
300000006658,1,Informação,00:03:15,cli,,N,,,2025/02/19,
300000006659,1,Chamada Não Atendida,,VE,10000000102466,N,,,2025/02/19,
300000006660,1,Chamada Não Atendida,,VE,,N,,,2025/02/19,
300000006661,1,Informação,00:00:35,Cli,,N,,,2025/02/19,
300000006662,1,Protocolo Permanecera em Andamento,00:01:23,VE,10000000104711,N,,,2025/02/19,
300000006663,1,Não Atende,,VE,,N,,,2025/02/19,
300000006664,1,Informação,00:00:01,VE,10000000105666,N,,,2025/02/19,
300000006665,1,Caixa Postal,00:00:04,VE,,N,,,2025/02/19,
300000006666,1,Caixa Postal,,VE,10000000106139,N,,,2025/02/19,
300000006667,1,Caixa Postal,,VE,10000000106139,N,,,2025/02/19,
300000006668,1,Chamada Não Atendida,00:00:01,VE,10000000105056,N,,,2025/02/19,
300000006669,1,Contato de Finalizacao do Protocolo,00:03:59,cli,,N,,,2025/02/19,
300000006670,1,Chamada Não Atendida,00:00:05,VE,10000000105340,N,,,2025/02/19,
300000006671,1,Caixa Postal,00:00:05,VE,10000000106136,N,,,2025/02/19,
300000006672,1,Protocolo Permanecera em Andamento,00:03:00,VE,10000000105340,N,,,2025/02/19,
300000006673,1,Chamada Não Atendida,00:00:11,VE,10000000106036,N,,,2025/02/18,
300000006674,1,Caixa Postal,00:00:10,VE,10000000106036,N,,,2025/02/18,
300000006675,1,Protocolo Permanecera em Andamento,00:05:18,VE,,N,,,2025/02/18,
300000006676,1,Contato de Finalizacao do Protocolo,00:03:47,CLI,,N,,,2025/02/18,
