CALL ID,CALLS,DISPOSITION,TALK TIME,Devolutiva,Custom.Numero_CAP,Custom.Transfer_NPS,Custom.NPS_Solicitacao,Custom.NPS_Nota,DATE,Custom.Analista
3000000022942,1,Não Atende,00:00:00,cli,10000000261849,N,,,2025/09/01,
3000000022943,1,Caixa Postal,00:00:00,li,10000000261849,N,,,2025/09/01,
3000000022944,1,URA Pesquisa NPS,00:05:04,CLI,10000000261850,S,Nao,10.0,2025/09/01,Email45
3000000022945,1,Cliente Desligou,00:00:05,cl,10000000261851,N,,,2025/09/01,
3000000022946,1,Caixa Postal,00:00:08,Cli,10000000261852,N,,,2025/09/01,
3000000022947,1,URA Pesquisa NPS,00:06:20,Cli,10000000261852,S,Sim,10.0,2025/09/01,Email19156
3000000022948,1,Informação,00:04:57,,,N,,,2025/09/01,
3000000022949,1,Não Atende,00:00:08,CLI,10000000261853,N,,,2025/09/01,
3000000022950,1,Caixa Postal,00:00:04,CLI,10000000261853,N,,,2025/09/01,
3000000022951,1,Caixa Postal,00:00:10,cli,10000000261854,N,,,2025/09/01,
3000000022952,1,Caixa Postal,00:00:00,Cli ,10000000261855,N,,,2025/09/01,
3000000022953,1,Caixa Postal,00:00:00,Cli ,,N,,,2025/09/01,
3000000022954,1,Informação,00:00:00,cli,,N,,,2025/09/01,
3000000022955,1,Informação,00:00:00,cli,,N,,,2025/09/01,
3000000022956,1,Informação,00:00:00,cli,,N,,,2025/09/01,
3000000022957,1,Informação,00:00:00,cli,,N,,,2025/09/01,
3000000022958,1,Informação,00:00:00,cli,,N,,,2025/09/01,
3000000022959,1,Informação,00:00:00,cli,,N,,,2025/09/01,
3000000022960,1,Informação,00:00:00,cli,,N,,,2025/09/01,
3000000022961,1,Informação,00:00:03,cli,,N,,,2025/09/01,
3000000022962,1,Informação,00:00:00,cli,,N,,,2025/09/01,
3000000022963,1,Informação,00:00:00,cli,,N,,,2025/09/01,
3000000022964,1,Informação,00:00:00,cli,,N,,,2025/09/01,
3000000022965,1,Informação,00:00:00,cli,,N,,,2025/09/01,
3000000022966,1,Informação,00:02:14,Cli ,10000000261856,N,,,2025/09/01,
3000000022967,1,Ligação Muda,00:00:00,CLI,10000000261857,N,,,2025/09/01,
3000000022968,1,Ligação Muda,00:00:00,CLI,10000000261857,N,,,2025/09/01,
3000000022969,1,Caixa Postal,00:00:00,CLI,10000000261857,N,,,2025/09/01,
3000000022970,1,Informação,00:00:00,cli,,N,,,2025/09/01,
3000000022971,1,Informação,00:00:05,cli,10000000261858,N,,,2025/09/01,
3000000022972,1,Caixa Postal,00:00:07,cli,10000000261858,N,,,2025/09/01,
3000000022973,1,URA Pesquisa NPS,00:02:33,Cli,10000000261859,S,Sim,7.0,2025/09/01,Email19156
3000000022974,1,Caixa Postal,00:00:00,Cli ,10000000261855,N,,,2025/09/01,
3000000022975,1,Caixa Postal,00:00:00,Cli ,10000000261855,N,,,2025/09/01,
3000000022976,1,Informação,00:00:04,,,N,,,2025/09/01,
